locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMPIKKCB_01084	CDS	504				hypothetical protein
AMPIKKCB_01085	CDS	1008				hypothetical protein
AMPIKKCB_01086	CDS	216				hypothetical protein
AMPIKKCB_01087	CDS	753				hypothetical protein
AMPIKKCB_01088	CDS	321				hypothetical protein
AMPIKKCB_01089	CDS	273				hypothetical protein
AMPIKKCB_01090	CDS	225				hypothetical protein
AMPIKKCB_01091	CDS	882				hypothetical protein
AMPIKKCB_01092	CDS	801				hypothetical protein
AMPIKKCB_01093	CDS	339				hypothetical protein
AMPIKKCB_01094	CDS	393				hypothetical protein
AMPIKKCB_01095	CDS	402				hypothetical protein
AMPIKKCB_01096	CDS	477				hypothetical protein
AMPIKKCB_01097	CDS	255				hypothetical protein
AMPIKKCB_01098	CDS	219				hypothetical protein
AMPIKKCB_01099	CDS	552				hypothetical protein
AMPIKKCB_01100	CDS	234				hypothetical protein
AMPIKKCB_01101	CDS	96				hypothetical protein
AMPIKKCB_01102	CDS	345				hypothetical protein
AMPIKKCB_01103	CDS	237				hypothetical protein
AMPIKKCB_01104	CDS	456				hypothetical protein
AMPIKKCB_01105	CDS	435				hypothetical protein
AMPIKKCB_01106	CDS	642				hypothetical protein
AMPIKKCB_01107	CDS	516				hypothetical protein
AMPIKKCB_01108	CDS	1293				hypothetical protein
AMPIKKCB_01109	CDS	1341				hypothetical protein
AMPIKKCB_01110	CDS	1107				hypothetical protein
AMPIKKCB_01111	CDS	231				hypothetical protein
AMPIKKCB_01112	CDS	153				hypothetical protein
AMPIKKCB_01113	CDS	315				hypothetical protein
AMPIKKCB_01114	CDS	792				hypothetical protein
AMPIKKCB_01115	CDS	951				hypothetical protein
AMPIKKCB_01116	CDS	336				hypothetical protein
AMPIKKCB_01117	CDS	381				hypothetical protein
AMPIKKCB_01118	CDS	369				hypothetical protein
AMPIKKCB_01119	CDS	198				hypothetical protein
AMPIKKCB_01120	CDS	294				hypothetical protein
AMPIKKCB_01121	CDS	411				hypothetical protein
AMPIKKCB_01122	CDS	369				hypothetical protein
AMPIKKCB_01123	CDS	444				hypothetical protein
AMPIKKCB_01124	CDS	219				hypothetical protein
AMPIKKCB_01125	CDS	522				hypothetical protein
AMPIKKCB_01126	CDS	354				hypothetical protein
AMPIKKCB_01127	CDS	1179				hypothetical protein
AMPIKKCB_01128	CDS	918				hypothetical protein
AMPIKKCB_01129	CDS	516				hypothetical protein
AMPIKKCB_01130	CDS	300				hypothetical protein
AMPIKKCB_01131	CDS	459				hypothetical protein
AMPIKKCB_01132	CDS	681				hypothetical protein
AMPIKKCB_01133	CDS	264				hypothetical protein
AMPIKKCB_01134	CDS	4311				hypothetical protein
AMPIKKCB_01135	CDS	588				hypothetical protein
AMPIKKCB_01136	CDS	399				hypothetical protein
AMPIKKCB_01137	CDS	507				hypothetical protein
AMPIKKCB_01138	CDS	363				hypothetical protein
AMPIKKCB_01139	CDS	3426				hypothetical protein
AMPIKKCB_01140	CDS	390				hypothetical protein
AMPIKKCB_01141	CDS	546				hypothetical protein
AMPIKKCB_01142	CDS	2319	btuB_2			Vitamin B12 transporter BtuB
AMPIKKCB_01143	CDS	1647	eptA_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
AMPIKKCB_01144	CDS	120				hypothetical protein
AMPIKKCB_01145	CDS	489				hypothetical protein
AMPIKKCB_01146	CDS	1374				hypothetical protein
AMPIKKCB_01147	CDS	285				hypothetical protein
AMPIKKCB_01148	CDS	561				hypothetical protein
AMPIKKCB_01149	CDS	633				hypothetical protein
AMPIKKCB_01150	CDS	1323	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
AMPIKKCB_01151	CDS	1209	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
AMPIKKCB_01152	CDS	1233	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
AMPIKKCB_01153	CDS	252				hypothetical protein
AMPIKKCB_01154	CDS	402	zntR		COG0789	HTH-type transcriptional regulator ZntR
AMPIKKCB_01155	CDS	642	zitB_2			Zinc transporter ZitB
AMPIKKCB_01156	CDS	609	argO		COG1279	Arginine exporter protein ArgO
AMPIKKCB_01157	CDS	891			COG0583	putative HTH-type transcriptional regulator
AMPIKKCB_01158	CDS	387				hypothetical protein
AMPIKKCB_01159	CDS	837	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
AMPIKKCB_01160	CDS	402				hypothetical protein
AMPIKKCB_01161	CDS	708				hypothetical protein
AMPIKKCB_01162	CDS	864	aes	3.1.1.-		Acetyl esterase
AMPIKKCB_01163	CDS	744	nudC_2	3.6.1.22		NADH pyrophosphatase
AMPIKKCB_01164	CDS	1650				hypothetical protein
AMPIKKCB_01165	CDS	1380	rnhA	3.1.26.4		Ribonuclease H
AMPIKKCB_01166	CDS	3216				hypothetical protein
AMPIKKCB_01167	CDS	1836				hypothetical protein
AMPIKKCB_01168	CDS	1053	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
AMPIKKCB_01169	CDS	1011	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
AMPIKKCB_01170	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
AMPIKKCB_01171	CDS	1245		1.-.-.-		NADH oxidase
AMPIKKCB_01172	CDS	2115	cntO_2			Metal-pseudopaline receptor CntO
AMPIKKCB_01173	tRNA	76				tRNA-Glu(ttc)
AMPIKKCB_01174	CDS	663	rnt	3.1.13.-	COG0847	Ribonuclease T
AMPIKKCB_01175	CDS	1035	pyrC	3.5.2.3	COG0418	Dihydroorotase
AMPIKKCB_01176	CDS	1263				hypothetical protein
AMPIKKCB_01177	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
AMPIKKCB_01178	CDS	2031	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
AMPIKKCB_01179	tRNA	90				tRNA-Ser(tga)
AMPIKKCB_01180	CDS	1209	intA_2		COG0582	Prophage integrase IntA
AMPIKKCB_01181	CDS	354				hypothetical protein
AMPIKKCB_01182	CDS	267				hypothetical protein
AMPIKKCB_01183	CDS	291				hypothetical protein
AMPIKKCB_01184	CDS	978				hypothetical protein
AMPIKKCB_01185	CDS	933				hypothetical protein
AMPIKKCB_01186	CDS	879				hypothetical protein
AMPIKKCB_01187	CDS	267				hypothetical protein
AMPIKKCB_01188	CDS	300				hypothetical protein
AMPIKKCB_01189	CDS	444				hypothetical protein
AMPIKKCB_01190	CDS	225				hypothetical protein
AMPIKKCB_01191	CDS	258				hypothetical protein
AMPIKKCB_01192	CDS	1041				hypothetical protein
AMPIKKCB_01193	CDS	1092				hypothetical protein
AMPIKKCB_01194	CDS	897				hypothetical protein
AMPIKKCB_01195	CDS	408	merR1			Mercuric resistance operon regulatory protein
AMPIKKCB_01196	CDS	897	zitB_3			Zinc transporter ZitB
AMPIKKCB_01197	CDS	513	lspA_2	3.4.23.36	COG0597	Lipoprotein signal peptidase
AMPIKKCB_01198	CDS	435				ISL3 family transposase ISStma11
AMPIKKCB_01199	CDS	426	merC			Mercuric transport protein MerC
AMPIKKCB_01200	CDS	1686	merA	1.16.1.1		Mercuric reductase
AMPIKKCB_01201	CDS	597	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
AMPIKKCB_01202	CDS	171				hypothetical protein
AMPIKKCB_01203	CDS	2286				hypothetical protein
AMPIKKCB_01204	CDS	1407				hypothetical protein
AMPIKKCB_01205	CDS	3252				hypothetical protein
AMPIKKCB_01206	CDS	1170				hypothetical protein
AMPIKKCB_01207	CDS	897				hypothetical protein
AMPIKKCB_01208	CDS	591				hypothetical protein
AMPIKKCB_01209	CDS	2367				hypothetical protein
AMPIKKCB_01210	CDS	1092				hypothetical protein
AMPIKKCB_01211	CDS	1089				hypothetical protein
AMPIKKCB_01212	CDS	879				hypothetical protein
AMPIKKCB_01213	CDS	618				hypothetical protein
AMPIKKCB_01214	CDS	471				hypothetical protein
AMPIKKCB_01215	CDS	672			COG1462	Putative lipoprotein/NMB1164
AMPIKKCB_01216	CDS	369				hypothetical protein
AMPIKKCB_01217	CDS	678			COG4380	Putative lipoprotein/NMB1162
AMPIKKCB_01218	CDS	360				hypothetical protein
AMPIKKCB_01219	CDS	1296	aroP_1		COG1113	Aromatic amino acid transport protein AroP
AMPIKKCB_01220	CDS	1446	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
AMPIKKCB_01221	CDS	1332	puuP		COG0531	Putrescine importer PuuP
AMPIKKCB_01222	CDS	708				hypothetical protein
AMPIKKCB_01223	CDS	720				hypothetical protein
AMPIKKCB_01224	CDS	771				hypothetical protein
AMPIKKCB_01225	CDS	1431	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
AMPIKKCB_01226	CDS	519	asnC		COG1522	Regulatory protein AsnC
AMPIKKCB_01227	CDS	1236	astC_1	2.6.1.81	COG4992	Succinylornithine transaminase
AMPIKKCB_01228	CDS	582	astA_1	2.3.1.109	COG3138	Arginine N-succinyltransferase
AMPIKKCB_01229	CDS	507	astA_2	2.3.1.109	COG3138	Arginine N-succinyltransferase
AMPIKKCB_01230	CDS	1464	cycA_3		COG1113	D-serine/D-alanine/glycine transporter
AMPIKKCB_01231	CDS	423				hypothetical protein
AMPIKKCB_01232	CDS	447				hypothetical protein
AMPIKKCB_01233	CDS	333				hypothetical protein
AMPIKKCB_01234	CDS	558				hypothetical protein
AMPIKKCB_01235	CDS	1461	calB_2	1.2.1.68		Coniferyl aldehyde dehydrogenase
AMPIKKCB_01236	CDS	1071				putative HTH-type transcriptional regulator
AMPIKKCB_01237	CDS	897	cntI			Pseudopaline exporter CntI
AMPIKKCB_01238	CDS	1548	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
AMPIKKCB_01239	CDS	1359	gudP_2			putative glucarate transporter
AMPIKKCB_01240	CDS	1335	gudD	4.2.1.40	COG4948	Glucarate dehydratase
AMPIKKCB_01241	CDS	912		4.2.1.41	COG0329	putative 5-dehydro-4-deoxyglucarate dehydratase
AMPIKKCB_01242	CDS	1587		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
AMPIKKCB_01243	CDS	714	lutR		COG2186	HTH-type transcriptional regulator LutR
AMPIKKCB_01244	CDS	1752		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
AMPIKKCB_01245	CDS	390				hypothetical protein
AMPIKKCB_01246	CDS	537				hypothetical protein
AMPIKKCB_01247	CDS	1245	nicP_1			Porin-like protein NicP
AMPIKKCB_01248	CDS	1140	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AMPIKKCB_01249	CDS	1878	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
AMPIKKCB_01250	CDS	1452	vdh	1.2.1.67		Vanillin dehydrogenase
AMPIKKCB_01251	CDS	834		4.1.2.41		Hydroxycinnamoyl-CoA hydratase-lyase
AMPIKKCB_01252	CDS	1233	mhpT			3-(3-hydroxy-phenyl)propionate transporter
AMPIKKCB_01253	CDS	459				hypothetical protein
AMPIKKCB_01254	CDS	681				hypothetical protein
AMPIKKCB_01255	CDS	945	pcpD	1.1.1.404	COG1018	Tetrachlorobenzoquinone reductase
AMPIKKCB_01256	CDS	1077	tsaM1	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
AMPIKKCB_01257	CDS	1347	pcaK_1		COG0477	4-hydroxybenzoate transporter PcaK
AMPIKKCB_01258	CDS	1281	nicP_2			Porin-like protein NicP
AMPIKKCB_01259	CDS	1671	choD	1.1.3.6	COG2303	Cholesterol oxidase
AMPIKKCB_01260	CDS	894	lipR_1	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
AMPIKKCB_01261	CDS	855	sadH_1	1.-.-.-		Putative oxidoreductase SadH
AMPIKKCB_01262	CDS	1488		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
AMPIKKCB_01263	CDS	1014				putative HTH-type transcriptional regulator
AMPIKKCB_01264	CDS	876				hypothetical protein
AMPIKKCB_01265	CDS	1539		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
AMPIKKCB_01266	CDS	834	budC_1	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
AMPIKKCB_01267	CDS	960				hypothetical protein
AMPIKKCB_01268	CDS	624				hypothetical protein
AMPIKKCB_01269	CDS	723	yhhW_1	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
AMPIKKCB_01270	CDS	963				hypothetical protein
AMPIKKCB_01271	CDS	831				hypothetical protein
AMPIKKCB_01272	CDS	1551		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
AMPIKKCB_01273	CDS	228				hypothetical protein
AMPIKKCB_01274	CDS	1320	adeP		COG2252	Adenine permease AdeP
AMPIKKCB_01275	CDS	999		3.5.4.2	COG1816	Adenine deaminase
AMPIKKCB_01276	CDS	558	yceJ_1		COG3038	Cytochrome b561 
AMPIKKCB_01277	CDS	390				hypothetical protein
AMPIKKCB_01278	CDS	567	rnhB	3.1.26.4	COG0164	Ribonuclease HII
AMPIKKCB_01279	CDS	255	csrA			Translational regulator CsrA
AMPIKKCB_01280	CDS	1281		2.7.2.4	COG0527	Aspartate kinase
AMPIKKCB_01281	CDS	216				hypothetical protein
AMPIKKCB_01282	CDS	723				hypothetical protein
AMPIKKCB_01283	CDS	480				hypothetical protein
AMPIKKCB_01284	CDS	246				hypothetical protein
AMPIKKCB_01285	CDS	1080				hypothetical protein
AMPIKKCB_01286	CDS	207				hypothetical protein
AMPIKKCB_01287	CDS	1122				hypothetical protein
AMPIKKCB_01288	CDS	324				hypothetical protein
AMPIKKCB_01289	CDS	291				hypothetical protein
AMPIKKCB_01290	CDS	441				hypothetical protein
AMPIKKCB_01291	CDS	792	lexA_1	3.4.21.88		LexA repressor
AMPIKKCB_01292	CDS	249				hypothetical protein
AMPIKKCB_01293	CDS	501				hypothetical protein
AMPIKKCB_01294	CDS	288				hypothetical protein
AMPIKKCB_01295	CDS	915				hypothetical protein
AMPIKKCB_01296	CDS	951				hypothetical protein
AMPIKKCB_01297	CDS	750				hypothetical protein
AMPIKKCB_01298	CDS	354				hypothetical protein
AMPIKKCB_01299	CDS	459				hypothetical protein
AMPIKKCB_01300	CDS	339				hypothetical protein
AMPIKKCB_01301	CDS	405				hypothetical protein
AMPIKKCB_01302	CDS	414				hypothetical protein
AMPIKKCB_01303	CDS	174				hypothetical protein
AMPIKKCB_01304	CDS	675				hypothetical protein
AMPIKKCB_01305	CDS	279				hypothetical protein
AMPIKKCB_01306	CDS	468				hypothetical protein
AMPIKKCB_01307	CDS	642				hypothetical protein
AMPIKKCB_01308	CDS	477				hypothetical protein
AMPIKKCB_01309	CDS	1527				hypothetical protein
AMPIKKCB_01310	CDS	1335				hypothetical protein
AMPIKKCB_01311	CDS	813				hypothetical protein
AMPIKKCB_01312	CDS	552				hypothetical protein
AMPIKKCB_01313	CDS	300				hypothetical protein
AMPIKKCB_01314	CDS	198				hypothetical protein
AMPIKKCB_01315	CDS	1203				hypothetical protein
AMPIKKCB_01316	CDS	471				hypothetical protein
AMPIKKCB_01317	CDS	975				hypothetical protein
AMPIKKCB_01318	CDS	384				hypothetical protein
AMPIKKCB_01319	CDS	384				hypothetical protein
AMPIKKCB_01320	CDS	192				hypothetical protein
AMPIKKCB_01321	CDS	483				hypothetical protein
AMPIKKCB_01322	CDS	444				hypothetical protein
AMPIKKCB_01323	CDS	768				hypothetical protein
AMPIKKCB_01324	CDS	315				hypothetical protein
AMPIKKCB_01325	CDS	228				hypothetical protein
AMPIKKCB_01326	CDS	501				hypothetical protein
AMPIKKCB_01327	CDS	3039				hypothetical protein
AMPIKKCB_01328	CDS	654				hypothetical protein
AMPIKKCB_01329	CDS	858				hypothetical protein
AMPIKKCB_01330	CDS	1803				hypothetical protein
AMPIKKCB_01331	CDS	771				hypothetical protein
AMPIKKCB_01332	CDS	423				hypothetical protein
AMPIKKCB_01333	CDS	2490				hypothetical protein
AMPIKKCB_01334	CDS	390				hypothetical protein
AMPIKKCB_01335	CDS	588				hypothetical protein
AMPIKKCB_01336	CDS	318				hypothetical protein
AMPIKKCB_01337	CDS	699				hypothetical protein
AMPIKKCB_01338	CDS	1299	umuC_1		COG0389	Protein UmuC
AMPIKKCB_01339	CDS	495	lexA_2	3.4.21.88		LexA repressor
AMPIKKCB_01340	CDS	1206	intS_2		COG0582	Prophage integrase IntS
AMPIKKCB_01341	CDS	2637	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
AMPIKKCB_01342	CDS	1026	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
AMPIKKCB_01343	CDS	1167	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
AMPIKKCB_01344	CDS	1320	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
AMPIKKCB_01345	CDS	318				hypothetical protein
AMPIKKCB_01346	CDS	786	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
AMPIKKCB_01347	CDS	1050	tas		COG0667	Protein tas
AMPIKKCB_01348	CDS	708	vfr		COG0664	Cyclic AMP receptor-like protein
AMPIKKCB_01349	CDS	423	yhfA		COG1765	Protein YhfA
AMPIKKCB_01350	CDS	426	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
AMPIKKCB_01351	CDS	807				hypothetical protein
AMPIKKCB_01352	CDS	2580	clpB		COG0542	Chaperone protein ClpB
AMPIKKCB_01353	CDS	489	cinA_1			Putative competence-damage inducible protein
AMPIKKCB_01354	CDS	420				hypothetical protein
AMPIKKCB_01355	CDS	2205	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
AMPIKKCB_01356	CDS	345				hypothetical protein
AMPIKKCB_01357	CDS	1017	pyrB	2.1.3.2		Aspartate carbamoyltransferase
AMPIKKCB_01358	CDS	1236	pyrC'		COG0044	Dihydroorotase-like protein
AMPIKKCB_01359	CDS	1416	pal_1			Peptidoglycan-associated lipoprotein
AMPIKKCB_01360	CDS	780				hypothetical protein
AMPIKKCB_01361	CDS	627	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
AMPIKKCB_01362	CDS	774				hypothetical protein
AMPIKKCB_01363	CDS	987				hypothetical protein
AMPIKKCB_01364	CDS	8667				hypothetical protein
AMPIKKCB_01365	CDS	717	trmB_2	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
AMPIKKCB_01366	CDS	2439				hypothetical protein
AMPIKKCB_01367	CDS	612	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
AMPIKKCB_01368	CDS	345				hypothetical protein
AMPIKKCB_01369	CDS	1566	ahpF_1	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
AMPIKKCB_01370	CDS	219				hypothetical protein
AMPIKKCB_01371	CDS	588	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
AMPIKKCB_01372	CDS	216				hypothetical protein
AMPIKKCB_01373	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
AMPIKKCB_01374	CDS	3858				hypothetical protein
AMPIKKCB_01375	CDS	1107		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
AMPIKKCB_01376	CDS	1257	nicP_3			Porin-like protein NicP
AMPIKKCB_01377	CDS	1359	pcaK_2		COG0477	4-hydroxybenzoate transporter PcaK
AMPIKKCB_01378	CDS	1194	ydcO_1		COG3135	Inner membrane protein YdcO
AMPIKKCB_01379	CDS	786		1.1.1.393	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))
AMPIKKCB_01380	CDS	1017	benC		COG0543	Benzoate 1,2-dioxygenase electron transfer component
AMPIKKCB_01381	CDS	501	cbdB	1.14.12.13		2-halobenzoate 1,2-dioxygenase small subunit
AMPIKKCB_01382	CDS	1383	cbdA	1.14.12.13		2-halobenzoate 1,2-dioxygenase large subunit
AMPIKKCB_01383	CDS	960	benM_2			HTH-type transcriptional regulator BenM
AMPIKKCB_01384	CDS	195				hypothetical protein
AMPIKKCB_01385	CDS	2472	actP_1	7.2.2.9		Copper-transporting P-type ATPase
AMPIKKCB_01386	CDS	402	hmrR_2			HTH-type transcriptional regulator HmrR
AMPIKKCB_01387	CDS	408		4.4.1.22		Putative glutathione-dependent formaldehyde-activating enzyme
AMPIKKCB_01388	CDS	357	yhjQ		COG1145	putative cysteine-rich protein YhjQ
AMPIKKCB_01389	CDS	330				hypothetical protein
AMPIKKCB_01390	CDS	594				hypothetical protein
AMPIKKCB_01391	CDS	225				hypothetical protein
AMPIKKCB_01392	CDS	195				hypothetical protein
AMPIKKCB_01393	CDS	1263	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
AMPIKKCB_01394	tRNA	77				tRNA-Met(cat)
AMPIKKCB_01395	CDS	234				hypothetical protein
AMPIKKCB_01396	CDS	672	prtR_1		COG2932	HTH-type transcriptional regulator PrtR
AMPIKKCB_01397	CDS	126				hypothetical protein
AMPIKKCB_01398	CDS	390				hypothetical protein
AMPIKKCB_01399	CDS	546				hypothetical protein
AMPIKKCB_01400	CDS	618	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
AMPIKKCB_01401	CDS	216	cspV		COG1278	Cold shock protein CspV
AMPIKKCB_01402	CDS	225				hypothetical protein
AMPIKKCB_01403	CDS	816	proC_2	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
AMPIKKCB_01404	CDS	120				hypothetical protein
AMPIKKCB_01405	CDS	459				hypothetical protein
AMPIKKCB_01406	CDS	345				hypothetical protein
AMPIKKCB_01407	CDS	1107				hypothetical protein
AMPIKKCB_01408	CDS	1215	sotB			sugar efflux transporter
AMPIKKCB_01409	CDS	447				hypothetical protein
AMPIKKCB_01410	CDS	330				hypothetical protein
AMPIKKCB_01411	CDS	147				hypothetical protein
AMPIKKCB_01412	CDS	594				hypothetical protein
AMPIKKCB_01413	CDS	630				hypothetical protein
AMPIKKCB_01414	CDS	138				hypothetical protein
AMPIKKCB_01415	CDS	588				hypothetical protein
AMPIKKCB_01416	CDS	1056				hypothetical protein
AMPIKKCB_01417	CDS	624				hypothetical protein
AMPIKKCB_01418	CDS	354				hypothetical protein
AMPIKKCB_01419	CDS	630				hypothetical protein
AMPIKKCB_01420	CDS	297				hypothetical protein
AMPIKKCB_01421	CDS	204				hypothetical protein
AMPIKKCB_01422	CDS	372				hypothetical protein
AMPIKKCB_01423	CDS	369				hypothetical protein
AMPIKKCB_01424	CDS	234	fis_1			DNA-binding protein Fis
AMPIKKCB_01425	CDS	1482	rep_3	3.6.4.12		ATP-dependent DNA helicase Rep
AMPIKKCB_01426	CDS	933				hypothetical protein
AMPIKKCB_01427	CDS	981				hypothetical protein
AMPIKKCB_01428	CDS	573				hypothetical protein
AMPIKKCB_01429	CDS	879				hypothetical protein
AMPIKKCB_01430	CDS	375				hypothetical protein
AMPIKKCB_01431	CDS	723	prtR_2		COG2932	HTH-type transcriptional regulator PrtR
AMPIKKCB_01432	CDS	204				hypothetical protein
AMPIKKCB_01433	CDS	357				hypothetical protein
AMPIKKCB_01434	CDS	222				hypothetical protein
AMPIKKCB_01435	CDS	837				hypothetical protein
AMPIKKCB_01436	CDS	636				hypothetical protein
AMPIKKCB_01437	CDS	372				hypothetical protein
AMPIKKCB_01438	CDS	828				hypothetical protein
AMPIKKCB_01439	CDS	885				hypothetical protein
AMPIKKCB_01440	CDS	786	dnaA_2			Chromosomal replication initiator protein DnaA
AMPIKKCB_01441	CDS	429				hypothetical protein
AMPIKKCB_01442	CDS	210				hypothetical protein
AMPIKKCB_01443	CDS	747				hypothetical protein
AMPIKKCB_01444	CDS	144				hypothetical protein
AMPIKKCB_01445	CDS	1686				hypothetical protein
AMPIKKCB_01446	CDS	255				hypothetical protein
AMPIKKCB_01447	CDS	1692				hypothetical protein
AMPIKKCB_01448	CDS	333				hypothetical protein
AMPIKKCB_01449	CDS	666				hypothetical protein
AMPIKKCB_01450	CDS	1023				hypothetical protein
AMPIKKCB_01451	CDS	405				hypothetical protein
AMPIKKCB_01452	CDS	288				hypothetical protein
AMPIKKCB_01453	CDS	555				hypothetical protein
AMPIKKCB_01454	CDS	2037				hypothetical protein
AMPIKKCB_01455	CDS	471				hypothetical protein
AMPIKKCB_01456	CDS	630				hypothetical protein
AMPIKKCB_01457	CDS	2262				hypothetical protein
AMPIKKCB_01458	CDS	393				hypothetical protein
AMPIKKCB_01459	CDS	6816				hypothetical protein
AMPIKKCB_01460	CDS	240				hypothetical protein
AMPIKKCB_01461	CDS	2415				hypothetical protein
AMPIKKCB_01462	CDS	780				hypothetical protein
AMPIKKCB_01463	CDS	372				hypothetical protein
AMPIKKCB_01464	CDS	543				hypothetical protein
AMPIKKCB_01465	CDS	195				hypothetical protein
AMPIKKCB_01466	CDS	1014	xerC_1			Tyrosine recombinase XerC
AMPIKKCB_01467	tRNA	76				tRNA-Gly(gcc)
AMPIKKCB_01468	CDS	1422	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
AMPIKKCB_01469	CDS	978	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
AMPIKKCB_01470	CDS	540	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
AMPIKKCB_01471	CDS	549	lptC			Lipopolysaccharide export system protein LptC
AMPIKKCB_01472	CDS	549	lptA		COG1934	Lipopolysaccharide export system protein LptA
AMPIKKCB_01473	CDS	747	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
AMPIKKCB_01474	CDS	489				hypothetical protein
AMPIKKCB_01475	CDS	1227	xerC_2			Tyrosine recombinase XerC
AMPIKKCB_01476	CDS	1557				hypothetical protein
AMPIKKCB_01477	CDS	2124				hypothetical protein
AMPIKKCB_01478	CDS	420				hypothetical protein
AMPIKKCB_01479	CDS	162				hypothetical protein
AMPIKKCB_01480	CDS	1956				hypothetical protein
AMPIKKCB_01481	CDS	321				hypothetical protein
AMPIKKCB_01482	CDS	2214				hypothetical protein
AMPIKKCB_01483	CDS	1029				hypothetical protein
AMPIKKCB_01484	CDS	2142	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
AMPIKKCB_01485	CDS	1191	prsE			Type I secretion system membrane fusion protein PrsE
AMPIKKCB_01486	CDS	600	yigZ		COG1739	IMPACT family member YigZ
AMPIKKCB_01487	CDS	612		2.3.1.-	COG0110	Putative acetyltransferase
